PAS ID,Make,Model,Variant,Transmission,Fuel,Cubic Capacity
1020980,Tata,Indica Vista,Aura ABS Safire BS-III,Manual,Petrol,1172
1020981,Tata,Indica Vista,Aura ABS Safire BS-IV,Manual,Petrol,1172
1020982,Tata,Indica Vista,AURA ABS Safire-90 BS-IV,Manual,Petrol,1368
1020983,Tata,Indica Vista,AURA Plus Safire-90 BS-IV,Manual,Petrol,1368
1020984,Tata,Indica Vista,Aura Quadrajet BS-III,Manual,Diesel,1248
1020985,Tata,Indica Vista,Aura Quadrajet BS-IV,Manual,Diesel,1248
1020986,Tata,Indica Vista,Aura Safire BS-III,Manual,Petrol,1172
1020987,Tata,Indica Vista,Aura Safire BS-IV,Manual,Petrol,1172
1020988,Tata,Indica Vista,D90 VX BS IV,Manual,Diesel,1248
1020989,Tata,Indica Vista,D90 ZX+ BS IV,Manual,Diesel,1248
1020990,Tata,Indica Vista,GLX Safire65 BS IV,Manual,Petrol,1172
1020991,Tata,Indica Vista,GVX Safire65 BS IV,Manual,Petrol,1172
1020992,Tata,Indica Vista,LE Quadrajet BS-III,Manual,Diesel,1248
1020993,Tata,Indica Vista,LE Safire BS-III,Manual,Petrol,1172
1020994,Tata,Indica Vista,LS Quadrajet BS IV,Manual,Diesel,1248
1020995,Tata,Indica Vista,LS TDI BS-III,Manual,Diesel,1405
1020996,Tata,Indica Vista,LX Quadrajet,Manual,Diesel,1248
1020997,Tata,Indica Vista,LX TDI BS-III,Manual,Diesel,1405
1020998,Tata,Indica Vista,Terra Quadrajet BS-III,Manual,Diesel,1248
1020999,Tata,Indica Vista,Terra Quadrajet BS-IV,Manual,Diesel,1248
1021000,Tata,Indica Vista,Terra Safire BS-III,Manual,Petrol,1172
1021001,Tata,Indica Vista,Terra Safire BS-IV,Manual,Petrol,1172
1021002,Tata,Indica Vista,Terra Safire-90 BS-IV,Manual,Petrol,1368
1021003,Tata,Indica Vista,Terra TDI BS-III,Manual,Diesel,1405
1021004,Tata,Indica Vista,VX Quadrajet BS IV,Manual,Diesel,1248
1021005,Tata,Indica Vista,ZX Quadrajet,Manual,Diesel,1248
1021006,Tata,Indigo,GLS BS-III,Manual,Petrol,1396
1021007,Tata,Indigo,GLX BS-III,Manual,Petrol,1396
1021008,Tata,Indigo,GV BS-III,Manual,Petrol,1396
1021009,Tata,Indigo,GVE BS-III,Manual,Petrol,1396
1021010,Tata,Indigo,GVS BS-III,Manual,Petrol,1396
1021011,Tata,Indigo,LS DiCOR BS-III,Manual,Diesel,1396
1021012,Tata,Indigo,LS TDI BS-III,Manual,Diesel,1405
1021013,Tata,Indigo,LX DiCOR BS-III,Manual,Diesel,1396
1021014,Tata,Indigo,LX TDI BS-III,Manual,Diesel,1405
1021015,Tata,Indigo,V BS-III,Manual,Diesel,1405
1021016,Tata,Indigo,VE BS-III,Manual,Diesel,1405
1021017,Tata,Indigo,VS BS-III,Manual,Diesel,1405
1021018,Tata,Indigo CS,LE TDI,Manual,DIESEL,1405
1021019,Tata,Indigo CS,LS DiCOR,Manual,DIESEL,1396
1021020,Tata,Indigo CS,LX TDI,Manual,DIESEL,1405
1021021,Tata,Indigo eCS,GLS eMAX,Manual,Petrol,1193
1021022,Tata,Indigo eCS,GLX eMAX,Manual,Petrol,1193
1021023,Tata,Indigo eCS,LS CR4 BS-IV,Manual,Diesel,1396
1021024,Tata,Indigo eCS,LS TDI BS-III,Manual,Diesel,1405
1021025,Tata,Indigo eCS,LX CR4 BS-IV,Manual,Diesel,1396
1021026,Tata,Indigo eCS,LX TDI BS-III,Manual,Diesel,1405
1021027,Tata,Indigo eCS,VX CR4 BS-IV,Manual,Diesel,1396
1021028,Tata,Indigo eCS,LE TDI BS-III,Manual,Diesel,1405
1021029,Tata,Indigo Marina,GLS BS-III,Manual,Petrol,1396
1021030,Tata,Indigo Marina,GLX BS-III,Manual,Petrol,1396
1021031,Tata,Indigo Marina,GSX BS-III,Manual,Petrol,1396
1021032,Tata,Indigo Marina,LS BS-III,Manual,Diesel,1405
1021033,Tata,Indigo Marina,LX BS-III,Manual,Diesel,1405
1021034,Tata,Indigo Marina,LX Dicor BS-III,Manual,Diesel,1396
1021035,Tata,Indigo Marina,SX BS-III,Manual,Diesel,1405
1021036,Tata,Manza,Aura ABS Quadrajet BS-III,Manual,Diesel,1248
1021037,Tata,Manza,Aura ABS Quadrajet BS-IV,Manual,Diesel,1248
1021038,Tata,Manza,Aura ABS Safire BS-IV,Manual,Petrol,1368
1021039,Tata,Manza,Aura Quadrajet BS-III,Manual,Diesel,1248
1021040,Tata,Manza,Aura Quadrajet BS-IV,Manual,Diesel,1248
1021041,Tata,Manza,Celebration Quadrajet,Manual,Diesel,1248
1021042,Tata,Manza,Elan Quadrajet BS-IV,Manual,Diesel,1248
1021043,Tata,Manza,Elan Safire BS-IV,Manual,Petrol,1368
1021044,Tata,Manza,EX Quadrajet,Manual,Diesel,1248
1021045,Tata,Manza,EXL Quadrajet,Manual,Diesel,1248
1021046,Tata,Manza,GEX,Manual,Petrol,1368
1021047,Tata,Manza,GLS,Manual,Petrol,1368
1021048,Tata,Manza,GLX,Manual,Petrol,1368
1021049,Tata,Manza,GVX,Manual,Petrol,1368
1021050,Tata,Manza,LS Quadrajet,Manual,Diesel,1248
1021051,Tata,Manza,LX Quadrajet,Manual,Diesel,1248
1021052,Tata,Manza,VX Quadrajet,Manual,Diesel,1248
1021053,Tata,Movus,CX 8 STR,Manual,Diesel,2179
1021054,Tata,Movus,CX 9 STR,Manual,Diesel,2179
1021055,Tata,Movus,LX 8 STR,Manual,Diesel,2179
1021056,Tata,Movus,LX 9 STR,Manual,Diesel,2179
1021057,Tata,Nano,CNG emax LX,Manual,CNG,624
1021058,Tata,Nano,CX Special Edition,Manual,Petrol,624
1021059,Tata,Nano,LX Special Edition,Manual,Petrol,624
1021060,Tata,Nano GenX,XE,Manual,Petrol,624
1021061,Tata,Nano GenX,XM,Manual,Petrol,624
1021062,Tata,Nano GenX,XMA,Automatic,Petrol,624
1021063,Tata,Nano GenX,XT,Manual,Petrol,624
1021064,Tata,Nano GenX,XTA,Automatic,Petrol,624
1021065,Tata,Nexon,KRAZ Diesel,Manual,Diesel,1497
1021066,Tata,Nexon,KRAZ Petrol,Manual,Petrol,1198
1021067,Tata,Nexon,KRAZ Plus Diesel,Manual,Diesel,1497
1021068,Tata,Nexon,KRAZ Plus Petrol,Manual,Petrol,1198
1021069,Tata,Nexon,XE,Manual,Petrol,1198
1021070,Tata,Nexon,XE Diesel,Manual,Diesel,1497
1021071,Tata,Nexon,XM,Manual,Petrol,1198
1021072,Tata,Nexon,XM Diesel,Manual,Diesel,1497
1021073,Tata,Nexon,XMA Diesel,Automatic,Diesel,1497
1021074,Tata,Nexon,XMA Petrol,Automatic,Petrol,1198
1021075,Tata,Nexon,XT,Manual,Petrol,1198
1021076,Tata,Nexon,XT Diesel,Manual,Diesel,1497
1021077,Tata,Nexon,XZ,Manual,Petrol,1198
1021078,Tata,Nexon,XZ Diesel,Manual,Diesel,1497
1021079,Tata,Nexon,XZ Plus,Manual,Petrol,1198
1021080,Tata,Nexon,XZ Plus Diesel,Manual,Diesel,1497
1021081,Tata,Nexon,XZ Plus Diesel Dual Tone,Manual,Diesel,1497
1021082,Tata,Nexon,XZ Plus Dual Tone,Manual,Petrol,1198
1021083,Tata,Nexon,XZA Plus Diesel,Automatic,Diesel,1497
1021084,Tata,Nexon,XZA Plus Diesel Dual Tone,Automatic,Diesel,1497
1021085,Tata,Nexon,XZA Plus Petrol,Automatic,Petrol,1198
1021086,Tata,Nexon,XZA Plus Petrol Dual Tone,Automatic,Petrol,1198
1021087,Tata,Safari,4x2 EX DiCOR 2.2 VTT,Manual,Diesel,2179
1021088,Tata,Safari,4x2 EX DICOR BS IV,Manual,Diesel,2179
1021089,Tata,Safari,4x2 EX DICOR BS-III,Manual,Diesel,2179
1021090,Tata,Safari,4x2 EXi BS-III,Manual,Petrol,2092
1021091,Tata,Safari,4x2 GX DICOR 2.2 VTT,Manual,Diesel,2179
1021092,Tata,Safari,4x2 GX DICOR BS-IV,Manual,Diesel,2179
1021093,Tata,Safari,4x2 LX DiCOR 2.2 VTT,Manual,Diesel,2179
1021094,Tata,Safari,4x2 LX DICOR BS IV,Manual,Diesel,2179
1021095,Tata,Safari,4x2 LX DICOR BS-III,Manual,Diesel,2179
1021096,Tata,Safari,4x2 LX TCIC,Manual,Diesel,1948
1021097,Tata,Safari,4x2 VX DICOR BS-III,Manual,Diesel,2179
1021098,Tata,Safari,4x2 VX DICOR BS-IV,Manual,Diesel,2179
1021099,Tata,Safari,4x2 VXi BS-III,Manual,Petrol,2092
1021100,Tata,Safari,4x4 EX DiCOR 2.2 VTT,Manual,Diesel,2179
1021101,Tata,Safari,4x4 EX DICOR BS-III,Manual,Diesel,2956
1021102,Tata,Safari,4x4 EX DICOR BS-IV,Manual,Diesel,2179
1021103,Tata,Safari,4x4 EXi BS-III,Manual,Petrol,2092
1021104,Tata,Safari,4x4 GX DICOR BS-IV,Manual,Diesel,2179
1021105,Tata,Safari,4x4 LX DICOR BS-III,Manual,Diesel,2956
1021106,Tata,Safari,4x4 VX DICOR BS-III,Manual,Diesel,2956
1021107,Tata,Safari,4x4 VX DICOR BS-IV,Manual,Diesel,2179
1021108,Tata,Safari,4x4 VXi BS-III,Manual,Petrol,2092
1021109,Tata,Safari Storme,2.2 Ex 4X4,Manual,DIESEL,2179
1021110,Tata,Safari Storme,2.2 VX 4x2 Varicor400,Manual,DIESEL,2179
1021111,Tata,Safari Storme,2.2 VX 4x4 Varicor400,Manual,DIESEL,2179
1021112,Tata,Sumo Gold,CX BS III,Manual,DIESEL,2956
1021113,Tata,Sumo Gold,CX BS IV,Manual,DIESEL,2956
1021114,Tata,Sumo Gold,CX BS-III,Manual,DIESEL,2956
1021115,Tata,Sumo Gold,CX BS-IV,Manual,DIESEL,2956
1021116,Tata,Sumo Gold,CX PS BS III,Manual,DIESEL,2956
1021117,Tata,Sumo Gold,CX PS BS IV,Manual,DIESEL,2956
1021118,Tata,Sumo Gold,EX BS-III,Manual,DIESEL,2956
1021119,Tata,Sumo Gold,EX BS-IV,Manual,DIESEL,2956
1021120,Tata,Sumo Gold,FX BS-IV,Manual,DIESEL,2956
1021121,Tata,Sumo Gold,GX BS III,Manual,DIESEL,2956
1021122,Tata,Sumo Gold,GX BS-IV,Manual,DIESEL,2956
1021123,Tata,Sumo Gold,LX BS-III,Manual,DIESEL,2956
1021124,Tata,Sumo Gold,LX BS-IV,Manual,DIESEL,2956
1021125,Tata,Sumo Gold,SA Gold,Manual,DIESEL,2956
1021126,Tata,Sumo Grande,CX,Manual,DIESEL,2179
1021127,Tata,Sumo Grande,CX Turbo,Manual,DIESEL,1948
1021128,Tata,Sumo Grande MK II,CX BS-IV,Manual,Diesel,2179
1021129,Tata,Sumo Grande MK II,EX BS-IV,Manual,Diesel,2179
1021130,Tata,Sumo Grande MK II,GX BS-IV,Manual,Diesel,2179
1021131,Tata,Sumo Grande MK II,LX BS-IV,Manual,Diesel,2179
1021132,Tata,Sumo Victa,GX TC 8 STR,Manual,DIESEL,1948
1021133,Tata,Tiago,Revotron XTA,Automatic,Petrol,1199
1021134,Tata,Tiago,Wizz Edition Diesel,Manual,Diesel,1047
1021135,Tata,Tiago,Wizz Edition Petrol,Manual,Petrol,1199
1021136,Tata,Tiago,XZ w/o Alloy Revotorq Diesel,Manual,Diesel,1047
1021137,Tata,Tiago,XZ w/o Alloy Revotron Petrol,Manual,Petrol,1199
1021138,Tata,Tiago NRG,Diesel,Manual,Diesel,1047
1021139,Tata,Tiago NRG,Petrol,Manual,Petrol,1199
1021140,Tata,Tigor,Buzz Diesel,Manual,Diesel,1047
1021141,Tata,Tigor,Buzz Petrol,Manual,Petrol,1199
1021142,Tata,Venture,LX 7 STR,Manual,DIESEL,1405
1021143,Tata,Vista Tech,LS BS III,Manual,DIESEL,1405
1021144,Tata,Vista Tech,LS BS IV,Manual,DIESEL,1248
1021145,Tata,Vista Tech,LX BS III,Manual,DIESEL,1405
1021146,Tata,Vista Tech,VX BS IV,Manual,DIESEL,1248
1021147,Tata,Winger,Platinum BS-III,Manual,DIESEL,1948
1021148,Tata,Winger,Platinum BS-IV,Manual,DIESEL,1948
1021149,Tata,Xenon XT,EX 4x2,Manual,Diesel,2179
1021150,Tata,Xenon XT,EX 4x4,Manual,Diesel,2179
1021151,Tata,Zest,Premio,Manual,Diesel,1248
1021152,Tata,Zest,XE 75 PS Diesel,Manual,Diesel,1248
1021153,Tata,Zest,XM 75 PS Diesel,Manual,Diesel,1248
1021154,Tata,Zest,XMA Diesel,Automatic,Diesel,1248
1021155,Tata,Zest,XMS 75 PS Diesel,Manual,Diesel,1248
1021156,Tata,Zest,XMS Diesel Anniversary LE,Manual,Diesel,1248
1021157,Tata,Zest,XMS Petrol Anniversary LE,Manual,Petrol,1193
1021158,Tata,Zest,XTA Diesel,Automatic,DIESEL,1248
1021159,Toyota,Corolla Altis,1.8 GL,Manual,Petrol,1798
1021160,Toyota,Corolla Altis,1.8 J,Manual,Petrol,1798
1021161,Toyota,Corolla Altis,Aero Ltd Diesel,Manual,Diesel,1364
1021162,Toyota,Corolla Altis,G Diesel,Manual,Diesel,1364
1021163,Toyota,Corolla Altis,GL Petrol,Manual,Petrol,1798
1021164,Toyota,Corolla Altis,J(S) Diesel,Manual,Diesel,1364
1021165,Toyota,Corolla Altis,J+ Petrol,Manual,Petrol,1798
1021166,Toyota,Corolla Altis,JS,Manual,Diesel,1364
1021167,Toyota,Corolla Altis,LE Diesel,Manual,Diesel,1364
1021168,Toyota,Corolla Altis,LE Petrol,Manual,Petrol,1798
1021169,Toyota,Etios,VXD Xclusive,Manual,Diesel,1364
1021170,Toyota,Etios,TRD Sportivo Diesel Ltd,Manual,Diesel,1364
1021171,Toyota,Etios,Xclusive Diesel L,Manual,Diesel,1364
1021172,Toyota,Etios,TRD Sportivo Petrol Ltd,Manual,Petrol,1496
1021173,Toyota,Etios,Xclusive Petrol,Manual,Petrol,1496
1021174,Toyota,Etios,Xclusive Petrol L,Manual,Petrol,1496
1021175,Toyota,Etios Cross,X-Edition Diesel,Manual,Diesel,1364
1021176,Toyota,Etios Cross,1.4 Limited Edition,Manual,Diesel,1364
1021177,Toyota,Etios Cross,X-Edition Petrol,Manual,Petrol,1197
1021178,Toyota,Etios Cross,1.2 Limited Edition,Manual,Petrol,1197
1021179,Toyota,Etios Liva,GX,Manual,Petrol,1197
1021180,Toyota,Etios Liva,GXD,Manual,Diesel,1364
1021181,Toyota,Etios Liva,V Dual Tone,Manual,Petrol,1197
1021182,Toyota,Etios Liva,VD Dual Tone,Manual,Diesel,1364
1021183,Toyota,Etios Liva,VX Dual Tone,Manual,Petrol,1197
1021184,Toyota,Etios Liva,VX Dual Tone LE,Manual,Petrol,1197
1021185,Toyota,Etios Liva,VXD Dual Tone,Manual,Diesel,1364
1021186,Toyota,Etios Liva,VXD Dual Tone LE,Manual,Diesel,1364
1021187,Toyota,Etios Liva,TRD Sportivo Diesel Ltd,Manual,Diesel,1364
1021188,Toyota,Etios Liva,TRD Sportivo Petrol,Manual,Petrol,1496
1021189,Toyota,Etios Liva,TRD Sportivo Petrol Ltd,Manual,Petrol,1496
1021190,Toyota,Fortuner,2.5 Sportivo 4x2 AT,Automatic,Diesel,2494
1021191,Toyota,Fortuner,2.5 Sportivo 4x2 MT,Manual,Diesel,2494
1021192,Toyota,Fortuner,3.0 4x4 MT,Manual,Diesel,2982
1021193,Toyota,Fortuner,3.0 Ltd,Manual,Diesel,2982
1021194,Toyota,Fortuner,4x4 MT Limited Edition,Manual,Diesel,2982
1021195,Toyota,Fortuner,Sportivo 4x2 AT,Automatic,Diesel,2982
1021196,Toyota,Fortuner,Sportivo 4x2 MT,Manual,Diesel,2982
1021197,Toyota,Fortuner,TRD Sportivo,Automatic,Diesel,2755
1021198,Toyota,Innova,2.0 G 8 STR BS-IV,Manual,Petrol,1998
1021199,Toyota,Innova,2.0 G1 BS-IV,Manual,Petrol,1998
1021200,Toyota,Innova,2.0 GX 8 STR,Manual,Petrol,1998
1021201,Toyota,Innova,2.0 GX 8 STR BS-IV,Manual,Petrol,1998
1021202,Toyota,Innova,2.0 VX 7 STR BS-IV,Manual,Petrol,1998
1021203,Toyota,Innova,2.0 VX 8 STR,Manual,Petrol,1998
1021204,Toyota,Innova,2.0 VX 8 STR BS-IV,Manual,Petrol,1998
1021205,Toyota,Innova,2.5 E MS 7 STR BS-IV,Manual,Diesel,2494
1021206,Toyota,Innova,2.5 E MS 8 STR BS-IV,Manual,Diesel,2494
1021207,Toyota,Innova,2.5 E PS 7 STR BS-III,Manual,Diesel,2494
1021208,Toyota,Innova,2.5 E PS 7 STR BS-IV,Manual,Diesel,2494
1021209,Toyota,Innova,2.5 E PS 8 STR BS-III,Manual,Diesel,2494
1021210,Toyota,Innova,2.5 E PS 8 STR BS-IV,Manual,Diesel,2494
1021211,Toyota,Innova,2.5 EV CS 7 STR BS-IV,Manual,Diesel,2494
1021212,Toyota,Innova,2.5 EV MS 7 STR BS-IV,Manual,Diesel,2494
1021213,Toyota,Innova,2.5 EV MS 8 STR,Manual,Diesel,2494
1021214,Toyota,Innova,2.5 EV MS 8 STR BS-IV,Manual,Diesel,2494
1021215,Toyota,Innova,2.5 EV PS 7 STR,Manual,Diesel,2494
1021216,Toyota,Innova,2.5 EV PS 7 STR BS-III,Manual,Diesel,2494
1021217,Toyota,Innova,2.5 EV PS 7 STR BS-IV,Manual,Diesel,2494
1021218,Toyota,Innova,2.5 EV PS 8 STR,Manual,Diesel,2494
1021219,Toyota,Innova,2.5 EV PS 8 STR BS-III,Manual,Diesel,2494
1021220,Toyota,Innova,2.5 EV PS 8 STR BS-IV,Manual,Diesel,2494
1021221,Toyota,Innova,2.5 G BS III 7 STR,Manual,Diesel,2494
1021222,Toyota,Innova,2.5 G BS III 8 STR,Manual,Diesel,2494
1021223,Toyota,Innova,2.5 G BS IV 7 STR,Manual,Diesel,2494
1021224,Toyota,Innova,2.5 G BS IV 8 STR,Manual,Diesel,2494
1021225,Toyota,Innova,2.5 G1 BS-IV,Manual,Diesel,2494
1021226,Toyota,Innova,2.5 G4 8 STR,Manual,Diesel,2494
1021227,Toyota,Innova,2.5 GX 7 STR BS-III LTD,Manual,Diesel,2494
1021228,Toyota,Innova,2.5 GX 7 STR BS-IV LTD,Manual,Diesel,2494
1021229,Toyota,Innova,2.5 GX 8 STR BS-III LTD,Manual,Diesel,2494
1021230,Toyota,Innova,2.5 GX 8 STR BS-IV LTD,Manual,Diesel,2494
1021231,Toyota,Innova,2.5 GX BS III 7 STR,Manual,Diesel,2494
1021232,Toyota,Innova,2.5 GX BS III 8 STR,Manual,Diesel,2494
1021233,Toyota,Innova,2.5 GX BS IV 7 STR,Manual,Diesel,2494
1021234,Toyota,Innova,2.5 GX BS IV 8 STR,Manual,Diesel,2494
1021235,Toyota,Innova,2.5 V 7 STR,Manual,Diesel,2494
1021236,Toyota,Innova,2.5 V 8 STR,Manual,Diesel,2494
1021237,Toyota,Innova,2.5 VX BS III 7 STR,Manual,Diesel,2494
1021238,Toyota,Innova,2.5 VX BS III 8 STR,Manual,Diesel,2494
1021239,Toyota,Innova,2.5 VX BS IV 7 STR,Manual,Diesel,2494
1021240,Toyota,Innova,2.5 VX BS IV 8 STR,Manual,Diesel,2494
1021241,Toyota,Innova,2.5 ZX BS III 7 STR,Manual,Diesel,2494
1021242,Toyota,Innova,2.5 ZX BS IV 7 STR,Manual,Diesel,2494
1021243,Toyota,Innova,Aero Ltd 7 STR BS III,Manual,Diesel,2494
1021244,Toyota,Innova,Aero Ltd 7 STR BS IV,Manual,Diesel,2494
1021245,Toyota,Innova,Aero Ltd 8 STR BS III,Manual,Diesel,2494
1021246,Toyota,Innova,Aero Ltd 8 STR BS IV,Manual,Diesel,2494
1021247,Toyota,Innova,Crysta 2.5 VX BS-III,Manual,Diesel,2494
1021248,Toyota,Innova,Crysta 2.5 VX BS-IV,Manual,Diesel,2494
1021249,Toyota,Innova Crysta,Touring Sport Diesel AT,Automatic,Diesel,2755
1021250,Toyota,Innova Crysta,Touring Sport Petrol AT,Automatic,Petrol,2694
1021251,Toyota,Innova Crysta,2.4 ZX 7 STR,Manual,Diesel,2393
1021252,Toyota,Innova Crysta,Touring Sport Diesel MT,Manual,Diesel,2393
1021253,Toyota,Innova Crysta,2.7 ZX AT 7 STR,Automatic,Petrol,2694
1021254,Toyota,Innova Crysta,2.4 VX 8 STR,Manual,Diesel,2393
1021255,Toyota,Innova Crysta,2.4 VX 7 STR,Manual,Diesel,2393
1021256,Toyota,Innova Crysta,Touring Sport Petrol MT,Manual,Petrol,2694
1021257,Toyota,Innova Crysta,2.7 VX 7 STR,Manual,Petrol,2694
1021258,Toyota,Innova Crysta,2.7 GX AT 8 STR,Automatic,Petrol,2694
1021259,Toyota,Innova Crysta,2.7 GX AT 7 STR,Automatic,Petrol,2694
1021260,Toyota,Innova Crysta,2.7 GX 8 STR,Manual,Petrol,2694
1021261,Toyota,Innova Crysta,2.7 GX 7 STR,Manual,Petrol,2694
1021262,Toyota,Land Cruiser,LC 200 VX,Automatic,DIESEL,4461
1021263,Toyota,Land Cruiser,LC200 VX Standard 1,Automatic,DIESEL,4461
1021264,Toyota,Land Cruiser Prado,VX L,Automatic,Diesel,2982
1021265,Toyota,PLATINUM ETIOS,Limited Edition Diesel,Manual,DIESEL,1364
1021266,Toyota,PLATINUM ETIOS,VXD,Manual,DIESEL,1364
1021267,Toyota,PLATINUM ETIOS,VD,Manual,DIESEL,1364
1021268,Toyota,PLATINUM ETIOS,GXD,Manual,DIESEL,1364
1021269,Toyota,PLATINUM ETIOS,Limited Edition Petrol,Manual,PETROL,1496
1021270,Toyota,PLATINUM ETIOS,VX,Manual,PETROL,1496
1021271,Toyota,PLATINUM ETIOS,V,Manual,PETROL,1496
1021272,Toyota,PLATINUM ETIOS,GX,Manual,PETROL,1496
1021273,Toyota,Prius,1.8 Z8,Automatic,Petrol,1798
1021274,Toyota,Prius,1.8 Z6,Automatic,Petrol,1798
1021275,Toyota,Prius,1.8 Z5,Automatic,Petrol,1798
1021276,Toyota,Yaris,J AT,Automatic (CVT),Petrol,1496
1021277,Toyota,Yaris,V AT,Automatic (CVT),Petrol,1496
1021278,Toyota,Yaris,G AT,Automatic (CVT),Petrol,1496
1021279,Volkswagen,Ameo,Comfortline Plus 1.5 (D),Manual,Diesel,1498
1021280,Volkswagen,Ameo,Comfortline Plus 1.5L AT (D),Automatic,Diesel,1498
1021281,Volkswagen,Ameo,Highline 1.0L Plus (P),Manual,Petrol,999
1021282,Volkswagen,Ameo,Highline Plus 1.0L (P) 16 Alloy,Manual,Petrol,999
1021283,Volkswagen,Ameo,Highline Plus 1.5L (D),Manual,Diesel,1498
1021284,Volkswagen,Ameo,Highline Plus 1.5L (D)16 Alloy,Manual,Diesel,1498
1021285,Volkswagen,Ameo,Highline Plus 1.5L AT (D)16 Alloy,Automatic,Diesel,1498
1021286,Volkswagen,CROSS POLO,1.2 MPI,Manual,Petrol,1198
1021287,Volkswagen,Jetta,Comfortline TSI,Manual,Petrol,1390
1021288,Volkswagen,Jetta,Highline TDI,Manual,Diesel,1968
1021289,Volkswagen,Jetta,Highline TDI AT,Automatic,Diesel,1968
1021290,Volkswagen,Jetta,Trendline TSI,Manual,Petrol,1390
1021291,Volkswagen,Jetta,Comfortline 2.0L TDI,Manual,Diesel,1968
1021292,Volkswagen,Passat,Comfortline,Automatic,Diesel,1968
1021293,Volkswagen,Passat,1.8L TSI,Manual,Petrol,1798
1021294,Volkswagen,Passat,Comfortline DSG,Automatic,Diesel,1968
1021295,Volkswagen,Passat,Highline DSG,Automatic,Diesel,1968
1021296,Volkswagen,Phaeton,3.6L,Automatic,Petrol,3597
1021297,Volkswagen,Polo,1.0 Pace,Manual,Petrol,999
1021298,Volkswagen,Polo,Allstar 1.2 (P),Manual,Petrol,1198
1021299,Volkswagen,Polo,Allstar 1.5 (D),Manual,Diesel,1498
1021300,Volkswagen,Polo,Comfortline 1.0L (P),Manual,Petrol,999
1021301,Volkswagen,Polo,GT TDI,Manual,Diesel,1598
1021302,Volkswagen,Polo,GT TDI Sport,Manual,Diesel,1498
1021303,Volkswagen,Polo,GT TSI Sport,Automatic,Petrol,1198
1021304,Volkswagen,Polo,Highline Exquisite (D),Manual,Diesel,1498
1021305,Volkswagen,Polo,Highline Exquisite (P),Manual,Petrol,1198
1021306,Volkswagen,Polo,Highline Plus 1.0 (P),Manual,Petrol,999
1021307,Volkswagen,Polo,Highline Plus 1.0 (P) 16 Alloy,Manual,Petrol,999
1021308,Volkswagen,Polo,Highline Plus 1.5 (D) 16 Alloy,Manual,Diesel,1498
1021309,Volkswagen,Polo,Highline Plus 1.5 Diesel,Manual,Diesel,1498
1021310,Volkswagen,Polo,Highline1.0L (P),Manual,Petrol,999
1021311,Volkswagen,Polo,SR 1.2L (P),Manual,Petrol,1198
1021312,Volkswagen,Polo,Trendline 1.0L (P),Manual,Petrol,999
1021313,Volkswagen,Tiguan,Comfortline TDI,Automatic,DIESEL,1968
1021314,Volkswagen,Tiguan,Highline TDI,Automatic,DIESEL,1968
1021315,Volkswagen,Touareg,3.0 V6 TDI,Automatic,DIESEL,2967
1021316,Volkswagen,Vento,Diesel Style,Manual,Diesel,1598
1021317,Volkswagen,Vento,Highline Plus 1.2 (P) AT 16 Alloy,Automatic,PETROL,1197
1021318,Volkswagen,Vento,Highline Plus 1.5 (D) 16 Alloy,Manual,DIESEL,1498
1021319,Volkswagen,Vento,Highline Plus 1.5 Diesel,Manual,DIESEL,1498
1021320,Volkswagen,Vento,Highline Plus 1.5 Diesel AT,Automatic,DIESEL,1498
1021321,Volkswagen,Vento,Highline Plus 1.6 (P) 16 Alloy,Manual,PETROL,1598
1021322,Volkswagen,Vento,Highline Plus 1.6 Petrol,Manual,PETROL,1598
1021323,Volkswagen,Vento,IPL Edition,Manual,PETROL,1598
1021324,Volkswagen,Vento,Petrol Style,Manual,PETROL,1598
1021325,Volkswagen,Vento,Preferred Edition Diesel,Manual,DIESEL,1498
1021326,Volkswagen,Vento,Preferred Edition Diesel AT,Automatic,DIESEL,1498
1021327,Volkswagen,Vento,Preferred Edition Petrol,Manual,PETROL,1598
1021328,Volkswagen,Vento,Preferred Edition Petrol AT,Automatic,PETROL,1197
1021329,Volvo,S80,3.2,Automatic,PETROL,3192
1021330,Volvo,XC90,3.2 AWD,Automatic,Petrol,3192
1021331,Volvo,S60,Cross Country Inscription,Automatic,DIESEL,2400
1021332,Volvo,V40 Cross Country,D3,Automatic,Diesel,1984
1021333,Volvo,V40 Cross Country,D3 Inscription,Automatic,Diesel,1984
1021334,Volvo,V40,D3 Kinetic,Automatic,Diesel,1984
1021335,Volvo,V40,D3 R-Design,Automatic,Diesel,1984
1021336,Volvo,XC40,D4 R-Design,Automatic,Diesel,1969
1021337,Volvo,XC90,Excellence,Automatic,Petrol,1969
1021338,Volvo,S60,Inscription,Automatic,DIESEL,2400
1021339,Volvo,S80,Inscription,Automatic,Diesel,2400
1021340,Volvo,XC40,Inscription,Automatic,Diesel,1969
1021341,Volvo,S90,Inscription D4,Automatic,Diesel,1969
1021342,Volvo,S90,Inscription Luxury,Automatic,Diesel,1969
1021343,Volvo,XC90,Inscription Luxury,Automatic,Diesel,1969
1021344,Volvo,S60,Kinetic,Automatic,DIESEL,1984
1021345,Volvo,XC60,Kinetic,Automatic,Diesel,1984
1021346,Volvo,S60,Kinetic D3,Automatic,DIESEL,1984
1021347,Volvo,S60,Kinetic D4,Automatic,DIESEL,1984
1021348,Volvo,S80,Kinetic D4,Automatic,Diesel,1984
